invoice_id,customer_id,category,payment_method,status,issue_date,due_date,payment_date,amount_excl_gst,gst,amount_incl_gst,amount_paid
INV-2538,CUST273,Document Signing Revenue,EFT,Paid,06-Feb-2026,08/03/2026,03/03/2026,32.09,3.21,35.3,35.3
INV-2539,CUST273,Events Income,Credit Card,Paid,08/02/2026,10/03/2026,06/03/2026,150.0,15.0,165.0,165.0
INV-2540,CUST273,Event Sponsorship,,Open,09/03/2026,08/04/2026,,3160.0,316.0,"$3,476.00",$0.00
INV-2541,CUST273, Document Signing Revenue,Direct Debit,Paid,17/02/2026,19/03/2026,18/03/2026,32.09,3.21,35.3,35.3
INV-2542,CUST273,Sponsorship & Advertising,Direct Debit,Paid,15/01/2026,14/02/2026,2026/02/10,1276.33,127.63,1403.96,1403.96
INV-2543,CUST274,Membership Income,,Overdue,28/02/2026,14/03/2026,,1300.0,130.0,"$1,430.00",$0.00
INV-2544,CUST274,Document Signing Revenue,,Overdue,03/02/2026,17/02/2026,,39.0,3.9,42.9,0.0
INV-2545,CUST274,Event Sponsorship,,Overdue,31/01/2026,14/02/2026,,3995.0,399.5,"$4,394.50",$0.00
INV-2546,CUST274,SPONSORSHIP & ADVERTISING,,Overdue,02/02/2026,16/02/2026,,395.0,39.5,434.5,0.0
INV-2547,CUST275,Membership Income,EFT,Paid,01/01/2026,15/01/2026,18/01/2026,1300.0,130.0,1430.0,1430.0
INV-2548,CUST275,Major Sponsorship,EFT,Paid,21/01/2026,04/02/2026,29/01/2026,7022.73,702.27,7725.0,7725.0
INV-2549,CUST275,,eft,Paid,05/02/2026,19/02/2026,21/02/2026,3850.0,385.0,4235.0,4235.0
INV-2550,CUST275,Event Sponsorship,eft,Paid,24/02/2026,10/03/2026,2026/03/11,3995.0,399.5,4394.5,4394.5
INV-2551,CUST275,Sponsorship & Advertising,Credit Card,Paid,28/02/2026,14/03/2026,15/03/2026,395.0,39.5,434.5,434.5
INV-2552,CUST275,Events Income,,Open,20/03/2026,03/04/2026,,320.85,32.09,352.94,0.0
INV-2553,CUST275,Document Signing Revenue,EFT,Paid,23/02/2026,09/03/2026,07/03/2026,108.4,9.76,119.24,119.24
INV-2554,CUST276,Membership Income,EFT,Paid,14/01/2026,13/02/2026,08/02/2026,2160.0,216.0,2376.0,2376.0
INV-2555,CUST276,Sponsorship & Advertising,EFT,Paid,05/02/2026,07/03/2026,07/03/2026,395.0,39.5,434.5,434.5
INV-2556,CUST276,Events Income,BPAY,Paid,23/01/2026,22/02/2026,22/02/2026,108.4,10.84,119.24,119.24
INV-2557,CUST276,Events Income,Credit Card,Paid,28/01/2026,27/02/2026,26/02/2026,100.0,10.0,110.0,110.0
INV-2558,CUST276,Events Income,EFT,Paid,28/02/2026,30/03/2026,30/03/2026,200.0,20.0,220.0,220.0
INV-2559,CUST276,,,Open,24-Mar-2026,23/04/2026,,7022.73,702.27,"$7,725.00",$0.00
INV-2560,CUST276, Document Signing Revenue,,Open,23/03/2026,22/04/2026,,39.0,3.9,42.9,0.0
INV-2561,CUST277,Membership Income,,Open,27/03/2026,10/04/2026,,1300.0,130.0,"$1,430.00",$0.00
INV-2562,CUST277,Document Signing Revenue,,Overdue,25/02/2026,11/03/2026,,108.4,10.84,119.24,0.0
INV-2563,CUST277,Events Income,EFT,Paid,24/01/2026,07/02/2026,21/03/2026,320.85,32.09,352.94,352.94
INV-2564,CUST277,Event Sponsorship,Direct Debit,Paid,01/02/2026,15/02/2026,25/02/2026,3995.0,439.45,4394.5,4394.5
INV-2565,CUST277,Events Income,,Overdue,15/03/2026,29/03/2026,,200.0,20.0,220.0,0.0
INV-2566,CUST278,Membership Income,,Open,08/03/2026,07-Apr-2026,,2160.0,216.0,2376.0,0.0
INV-2567,CUST278,Document Signing Revenue,,Open,19/03/2026,18/04/2026,,39.0,3.9,42.9,0.0
INV-2568,CUST278,Event Sponsorship,Credit Card,Paid,01/01/2026,31/01/2026,15/02/2026,2000.0,180.0,2200.0,2200.0
INV-2569,CUST278,event sponsorship,,Overdue,06/02/2026,08/03/2026,,2000.0,200.0,"$2,200.00",$0.00
INV-2570,CUST278,Events Income,,Overdue,10/02/2026,12/03/2026,,108.4,10.84,119.24,0.0
INV-2571,CUST278,Events Income,EFT,,01-Feb-2026,03-Mar-2026,13/03/2026,387.62,38.76,426.38,426.38
INV-2572,CUST279,Membership Income,EFT,Paid,25-Feb-2026,27/03/2026,27/3/2026,2160.0,216.0,2376.0,2376.0
INV-2573,CUST279,Event Sponsorship,,Open,01/03/2026,31/03/2026,,3995.0,399.5,4394.5,0.0
INV-2574,CUST279,document signing revenue,,Open,16/03/2026,15/04/2026,,32.09,2.89,35.3,0.0
INV-2575,CUST279,Events Income,,Open,24/03/2026,23/04/2026,,150.0,15.0,$165.00,$0.00
INV-2576,CUST279,Sponsorship & Advertising,Credit Card,Paid,08/01/2026,07/02/2026,07/02/2026,395.0,39.5,434.5,434.5
INV-2577,CUST280,Membership Income,,Open,17/03/2026,16/04/2026,,2160.0,216.0,2376.0,0.0
INV-2578,CUST280,Sponsorship & Advertising,EFT,Paid,12/01/2026,11/02/2026,09/02/2026,1300.0,130.0,1430.0,1430.0
INV-2579,CUST280,Document Signing Revenue,Direct Debit,Paid,20/02/2026,22/03/2026,22/03/2026,39.0,3.9,42.9,42.9
INV-2580,CUST280,Sponsorship & Advertising,EFT,Paid,03/02/2026,05/03/2026,16/03/2026,395.0,39.5,$434.50,$434.50
INV-2581,CUST280,Events Income,EFT,Paid,06/02/2026,03/08/2026,22/03/2026,100.0,10.0,110.0,110.0
INV-2582,CUST280,Major Sponsorship,EFT,Paid,12/01/2026,11/02/2026,14/02/2026,7022.73,702.27,7725.0,7725.0
INV-2583,CUST280,Document Signing Revenue,Credit Card,Paid,28/02/2026,30/03/2026,27/03/2026,31.82,3.18,35.0,35.0
INV-2584,CUST281,Membership Income,eft,Paid,28/01/2026,11/02/2026,15/02/2026,1300.0,130.0,1430.0,1430.0
INV-2585,CUST281,Major Sponsorship,,Open,23/03/2026,06/04/2026,,7022.73,702.27,7725.0,0.0
INV-2586,CUST281,Event Sponsorship,credit card,Paid,26/01/2026,09/02/2026,11/02/2026,2000.0,200.0,2200.0,2200.0
INV-2587,CUST281,MAJOR SPONSORSHIP,,Overdue,04/03/2026,18/03/2026,,3850.0,385.0,4235.0,0.0
INV-2588,CUST282,Membership Income,,Overdue,19/02/2026,05/03/2026,,395.0,39.5,434.5,0.0
INV-2589,CUST282,Events Income,EFT,Paid,18/01/2026,01/02/2026,17/03/2026,108.4,10.84,119.24,119.24
INV-2590,CUST282, Document Signing Revenue,EFT,Paid,11/03/2026,2026/03/25,30/03/2026,31.82,3.18,35.0,35.0
INV-2591,CUST282,Event Sponsorship,EFT,Paid,18/01/2026,01/02/2026,05/03/2026,3995.0,399.5,4394.5,4394.5
INV-2592,CUST282,Document Signing Revenue,,Overdue,22/01/2026,02/05/2026,,108.4,10.84,119.24,0.0
INV-2593,CUST282,Event Sponsorship,,Overdue,21/01/2026,04/02/2026,,3160.0,284.4,3476.0,0.0
INV-2594,CUST282,Sponsorship & Advertising,,Open,24/03/2026,07/04/2026,,1300.0,130.0,1430.0,0.0
INV-2595,CUST283,Membership Income,,Open,31/03/2026,30/04/2026,,2160.0,216.0,2376.0,0.0
INV-2596,CUST283,Major Sponsorship,,Open,21/03/2026,20/04/2026,,7022.73,702.27,7725.0,0.0
INV-2597,CUST283,Document Signing Revenue,,Open,17/03/2026,16/04/2026,,108.4,10.84,119.24,0.0
INV-2598,CUST283,Major Sponsorship,,Open,04/03/2026,03/04/2026,,7022.73,702.27,7725.0,0.0
INV-2599,CUST283,Events Income,,Open,12/03/2026,11/04/2026,,200.0,20.0,$220.00,$0.00
INV-2600,CUST283,Major Sponsorship,,Open,29/03/2026,28/04/2026,,7022.73,702.27,7725.0,0.0
INV-2601,CUST283,Events Income,Credit Card,Paid,19/01/2026,18/02/2026,06/03/2026,150.0,15.0,165.0,165.0
INV-2602,CUST284,Membership Income ,EFT,Paid,23/2/2026,25/03/2026,27/03/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-2603,CUST284, Event Sponsorship,,Open,30/03/2026,29/04/2026,,2000.0,200.0,2200.0,0.0
INV-2604,CUST284,Major Sponsorship,Credit Card,Paid,16/02/2026,18/03/2026,20/03/2026,7022.73,702.27,7725.0,7725.0
INV-2605,CUST284,Sponsorship & Advertising,BPAY,Paid,18/02/2026,20/03/2026,22/03/2026,395.0,39.5,$434.50,$434.50
INV-2606,CUST999,Event Sponsorship,,Open,24/03/2026,04/23/2026,,3995.0,399.5,4394.5,0.0
INV-2607,CUST284,Major Sponsorship,,Overdue,20/01/2026,19/02/2026,,7022.73,632.04,"$7,725.00",$0.00
INV-2608,CUST284,Sponsorship & Advertising,Credit Card,Paid,2026/01/19,18/2/2026,02/18/2026,395.0,39.5,$434.50,$434.50
INV-2609,CUST284,Sponsorship & Advertising,,Open,31/03/2026,30/04/2026,,395.0,39.5,434.5,0.0
INV-2610,CUST285,Membership Income,EFT,Paid,04/02/2026,06/03/2026,28/02/2026,2160.0,216.0,2376.0,2376.0
INV-2611,CUST285,Major Sponsorship,credit card,Paid,02/05/2026,07/03/2026,12/03/2026,3850.0,385.0,4235.0,4235.0
INV-2612,CUST285,Sponsorship & Advertising,,Open,21/03/2026,20/04/2026,,1276.33,127.63,1403.96,0.0
INV-2613,CUST285,Event Sponsorship,EFT,Paid,22/02/2026,24/03/2026,28/03/2026,3160.0,316.0,3476.0,3476.0
INV-2614,CUST285,Events Income,,Open,28/03/2026,27/04/2026,,200.0,20.0,$220.00,$0.00
INV-2615,CUST285,Sponsorship & Advertising,Credit Card,Paid,04-Feb-2026,06/03/2026,03/02/2026,395.0,39.5,434.5,434.5
INV-2616,CUST286,Membership Income,,Overdue,12/02/2026,14/03/2026,,2160.0,216.0,"$2,376.00",$0.00
INV-2617,CUST286,Events Income,EFT,Paid,06/01/2026,05/02/2026,13/02/2026,100.0,10.0,110.0,110.0
INV-2618,CUST286, Event Sponsorship,EFT,Paid,13-Jan-2026,12/02/2026,12/02/2026,2000.0,200.0,2200.0,2200.0
INV-2619,CUST286,Major Sponsorship,,Open,12/03/2026,11/04/2026,,3850.0,385.0,4235.0,0.0
INV-2620,CUST286,Major Sponsorship,Direct Debit,Paid,18/01/2026,17/02/2026,01/03/2026,7022.73,702.27,7725.0,7725.0
INV-2621,CUST286,Major Sponsorship,EFT,Paid,21/01/2026,20/02/2026,10/03/2026,7022.73,702.27,"$7,725.00","$7,725.00"
INV-2622,CUST287,Membership Income,EFT,Paid,25/01/2026,08/02/2026,05/02/2026,395.0,39.5,434.5,434.5
INV-2623,CUST287,Document Signing Revenue,EFT,Paid,05/03/2026,19/03/2026,19/03/2026,39.0,3.9,42.9,42.9
INV-2624,CUST287,Sponsorship & Advertising,Credit Card,Paid,03/03/2026,17/03/2026,23/03/2026,395.0,39.5,434.5,434.5
INV-2625,CUST287,Major Sponsorship,EFT,Paid,25/2/2026,11/03/2026,2026/03/19,3850.0,385.0,4235.0,4235.0
INV-2626,CUST287,Document Signing Revenue,,Overdue,13/03/2026,27/03/2026,,108.4,10.84,119.24,0.0
INV-2627,CUST287,Events Income,Credit Card,Paid,22/02/2026,08/03/2026,08/03/2026,150.0,15.0,165.0,165.0
INV-2628,CUST287,Sponsorship & Advertising,BPAY,Paid,01/03/2026,15/03/2026,15/03/2026,1276.33,127.63,1403.96,1403.96
INV-2629,CUST288,Membership Income,,Open,28/03/2026,11/04/2026,,1300.0,130.0,1430.0,0.0
INV-2630,CUST288,Major Sponsorship,,Overdue,08/02/2026,2026/02/22,,7022.73,702.27,7725.0,0.0
INV-2631,CUST288,Event Sponsorship,,Overdue,03/04/2026,18/03/2026,,3160.0,316.0,3476.0,0.0
INV-2632,CUST288,Sponsorship & Advertising,,Overdue,30-Jan-2026,2026/02/13,,1276.33,127.63,1403.96,0.0
INV-2633,CUST288,Major Sponsorship,,Overdue,16/02/2026,02/03/2026,,7022.73,702.27,7725.0,0.0
INV-2634,CUST288,Event Sponsorship,,Overdue,15/2/2026,01/03/2026,,3995.0,399.5,4394.5,0.0
INV-2635,CUST288,Major Sponsorship,,Overdue,05/03/2026,19/3/2026,,7022.73,702.27,7725.0,0.0
INV-2636,CUST289,Membership Income,EFT,Paid,28/02/2026,14/03/2026,07/03/2026,1300.0,130.0,1430.0,1430.0
INV-2637,CUST289,Events Income,Credit Card,Paid,20/03/2026,03/04/2026,31/03/2026,200.0,20.0,220.0,220.0
INV-2638,CUST289,Event Sponsorship,Direct Debit,Paid,07/03/2026,21/03/2026,22/03/2026,2000.0,200.0,2200.0,2200.0
INV-2639,CUST289,Event Sponsorship,EFT,Paid,11/01/2026,25/01/2026,17/01/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-2640,CUST289,Sponsorship & Advertising,BPAY,Paid,21/01/2026,04/02/2026,31/01/2026,1276.33,114.87,1403.96,1403.96
INV-2641,CUST290,Membership Income,,Overdue,08/02/2026,22/2/2026,,1300.0,130.0,1430.0,0.0
INV-2642,CUST290,Event Sponsorship,Direct Debit,Paid,15-Jan-2026,29/01/2026,07/02/2026,3995.0,399.5,4394.5,4394.5
INV-2643,CUST290,Major Sponsorship,EFT,Paid,13/02/2026,27/02/2026,01/03/2026,7022.73,702.27,7725.0,7725.0
INV-2644,CUST290,Sponsorship & Advertising,Credit Card,Paid,08/01/2026,22/01/2026,01/02/2026,1300.0,130.0,1430.0,1430.0
INV-2645,CUST290,Event Sponsorship,BPAY,Paid,21/01/2026,04/02/2026,2026/02/06,3995.0,399.5,4394.5,4394.5
INV-2646,CUST291,Membership Income,,Open,06/03/2026,05/04/2026,,2160.0,216.0,2376.0,0.0
INV-2647,CUST291,document signing revenue,,Open,17/03/2026,16/04/2026,,39.0,3.9,42.9,0.0
INV-2648,CUST291,Sponsorship & Advertising,,Open,27/03/2026,2026/04/26,,1300.0,130.0,1430.0,0.0
INV-2649,CUST291,Event Sponsorship,,Overdue,08/01/2026,07/02/2026,,3995.0,399.5,4394.5,0.0
INV-2650,CUST291,Sponsorship & Advertising,,Overdue,07/01/2026,06/02/2026,,1300.0,130.0,1430.0,0.0
INV-2651,CUST292,Membership Income,Credit Card,Paid,21/01/2026,04/02/2026,06/02/2026,395.0,39.5,$434.50,$434.50
INV-2652,CUST292,Event Sponsorship,,Open,28/03/2026,11/04/2026,,3995.0,399.5,"$4,394.50",$0.00
INV-2653,CUST292,Major Sponsorship,Direct Debit,,20/01/2026,03/02/2026,04/02/2026,3850.0,385.0,4235.0,4235.0
INV-2654,CUST292,Sponsorship & Advertising,Direct Debit,Paid,06/02/2026,20/02/2026,20/02/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-2655,CUST292,Sponsorship & Advertising,Credit Card,Paid,16/03/2026,30/03/2026,03/30/2026,1276.33,127.63,"$1,403.96","$1,403.96"
INV-2656,CUST292,Document Signing Revenue,Credit Card,Paid,12/02/2026,26/02/2026,01/03/2026,31.82,3.18,35.0,35.0
INV-2657,CUST293,Membership Income,Direct Debit,Paid,20/02/2026,22/03/2026,28/03/2026,2160.0,216.0,2376.0,2376.0
INV-2658,CUST293,sponsorship & advertising,,Open,08-Mar-2026,07-Apr-2026,,1276.33,127.63,1403.96,0.0
INV-2659,CUST293,Sponsorship & Advertising,EFT,Paid,10/02/2026,12/03/2026,12/03/2026,1276.33,127.63,1403.96,1403.96
INV-2660,CUST293,Events Income,,Overdue,25/02/2026,27/03/2026,,387.62,38.76,426.38,0.0
INV-2661,CUST293,Events Income,EFT,Paid,15/02/2026,17/03/2026,23/03/2026,200.0,20.0,220.0,220.0
INV-2662,CUST294,Membership Income,,Open,28/03/2026,11/04/2026,,1300.0,130.0,1430.0,0.0
INV-2663,CUST294,Event Sponsorship,EFT,Paid,08/01/2026,22/01/2026,22/02/2026,2000.0,200.0,2200.0,2200.0
INV-2664,CUST294,Major Sponsorship,,Open,23/03/2026,06-Apr-2026,,3850.0,385.0,4235.0,0.0
INV-2665,CUST294,Major Sponsorship,eft,Paid,02/02/2026,02/16/2026,21/2/2026,3850.0,385.0,4235.0,4235.0
INV-2666,CUST294,Events Income,,Overdue,16/03/2026,30/03/2026,,100.0,10.0,110.0,0.0
INV-2667,CUST295,Membership Income,EFT,Paid,03/01/2026,02/02/2026,04/02/2026,3850.0,385.0,4235.0,4235.0
INV-2668,CUST295,Major Sponsorship,EFT,Paid,22/01/2026,21/02/2026,15/02/2026,3850.0,385.0,4235.0,4235.0
INV-2669,CUST295,Sponsorship & Advertising,,Open,17/03/2026,16/04/2026,,395.0,39.5,434.5,0.0
INV-2670,CUST295, Events Income,BPAY,Paid,18/01/2026,17/02/2026,09/02/2026,200.0,20.0,$220.00,$220.00
INV-2671,CUST295,Events Income,,Open,19/03/2026,18/04/2026,,108.4,10.84,119.24,0.0
INV-2672,CUST296,Membership Income,BPAY,Paid,02/02/2026,16/02/2026,20/02/2026,1300.0,130.0,1430.0,1430.0
INV-2673,CUST296,Events Income,Credit Card,,05/03/2026,19/03/2026,29/03/2026,320.85,32.09,$352.94,$352.94
INV-2674,CUST296,Event Sponsorship,EFT,Paid,03/02/2026,17/02/2026,17-Feb-2026,2000.0,200.0,2200.0,2200.0
INV-2675,CUST296,Events Income,EFT,Paid,10/03/2026,24/03/2026,31/03/2026,100.0,10.0,110.0,110.0
INV-2676,CUST296, Event Sponsorship,,Open,29/03/2026,12/04/2026,,2000.0,200.0,"$2,200.00",$0.00
INV-2677,CUST296,Events Income,Credit Card,Paid,08/01/2026,22/01/2026,14/01/2026,387.62,38.76,426.38,426.38
INV-2678,CUST296,Document Signing Revenue,Credit Card,Paid,08/01/2026,22/01/2026,22/01/2026,39.0,3.9,42.9,42.9
INV-2679,CUST297,Membership Income,BPAY,Paid,30/01/2026,13/02/2026,26/02/2026,395.0,39.5,434.5,434.5
INV-2680,CUST297,Major Sponsorship,EFT,,2026/01/10,24-Jan-2026,23/1/2026,3850.0,385.0,4235.0,4235.0
INV-2681,CUST297,Sponsorship & Advertising,Direct Debit,Paid,04/03/2026,18/03/2026,13/03/2026,395.0,39.5,434.5,434.5
INV-2682,CUST297,Document Signing Revenue,eft,Paid,01/02/2026,15/02/2026,13/02/2026,39.0,3.9,42.9,42.9
INV-2683,CUST297,Events Income,Credit Card,Paid,17/01/2026,31/01/2026,05/02/2026,320.85,32.09,352.94,352.94
INV-2684,CUST297,Event Sponsorship,EFT,Paid,03/01/2026,17/01/2026,16/01/2026,2000.0,200.0,2200.0,2200.0
INV-2685,CUST298,Membership Income,Credit Card,Paid,13/02/2026,27/02/2026,29/03/2026,1300.0,130.0,1430.0,1430.0
INV-2686,CUST298,Events Income,,Overdue,14/03/2026,28/03/2026,,387.62,38.76,426.38,0.0
INV-2687,CUST298,Events Income,BPAY,Paid,29/01/2026,12/02/2026,11/03/2026,150.0,15.0,$165.00,$165.00
INV-2688,CUST298,Sponsorship & Advertising,EFT,Paid,08/01/2026,22/01/2026,21/02/2026,1276.33,127.63,1403.96,1403.96
INV-2689,CUST299,Membership Income,EFT,Paid,07/01/2026,21/01/2026,15/02/2026,1300.0,130.0,1430.0,1430.0
INV-2690,CUST299,events income,,Overdue,2026/03/04,18/03/2026,,100.0,10.0,110.0,0.0
INV-2691,CUST299,Event Sponsorship,,Open,21/03/2026,04/04/2026,,3995.0,399.5,"$4,394.50",$0.00
INV-2692,CUST299,Document Signing Revenue,BPAY,Paid,07/01/2026,21/01/2026,04/02/2026,31.82,3.18,35.0,35.0
INV-2693,CUST299,Major Sponsorship,,Overdue,01/25/2026,08/02/2026,,3850.0,385.0,"$4,235.00",$0.00
INV-2694,CUST299,Major Sponsorship,Direct Debit,Paid,13/02/2026,27/02/2026,26/03/2026,7022.73,702.27,7725.0,7725.0
INV-2695,CUST299,Event Sponsorship,Credit Card,Paid,14/02/2026,28/02/2026,30/03/2026,2000.0,200.0,"$2,200.00","$2,200.00"
INV-2696,CUST299,Document Signing Revenue,,Overdue,26/02/2026,12/03/2026,,32.09,3.21,35.3,0.0
INV-2697,CUST299,Event Sponsorship,EFT,Paid,12/01/2026,26/01/2026,13/03/2026,2000.0,200.0,2200.0,2200.0
INV-2698,CUST300,Membership Income,EFT,Paid,17/01/2026,31/01/2026,27/01/2026,395.0,39.5,434.5,434.5
INV-2699,CUST300,Event Sponsorship,Credit Card,Paid,13/03/2026,27/03/2026,29/03/2026,2000.0,200.0,2200.0,2200.0
INV-2700,CUST300,Events Income,Direct Debit,Paid,14/03/2026,28/03/2026,24/03/2026,320.85,32.09,352.94,352.94
INV-2701,CUST300,Event Sponsorship,EFT,,13/01/2026,27/01/2026,27/01/2026,3160.0,316.0,3476.0,3476.0
INV-2702,CUST300,Major Sponsorship,EFT,Paid,03/12/2026,03/26/2026,26/03/2026,7022.73,702.27,7725.0,7725.0
INV-2703,CUST301,Membership Income,BPAY,Paid,19/01/2026,18/02/2026,18/02/2026,2160.0,216.0,2376.0,2376.0
INV-2704,CUST301,Major Sponsorship,EFT,Paid,21/02/2026,23/03/2026,19/03/2026,7022.73,702.27,7725.0,7725.0
INV-2705,CUST301,Sponsorship & Advertising,EFT,Paid,24/02/2026,26/03/2026,23/03/2026,395.0,39.5,$434.50,$434.50
INV-2706,CUST301,Major Sponsorship,,Open,19/03/2026,18/04/2026,,3850.0,385.0,4235.0,0.0
INV-2707,CUST301,Event Sponsorship,,Open,06-Mar-2026,04/05/2026,,2000.0,200.0,2200.0,0.0
INV-2708,CUST301,,EFT,Paid,01/03/2026,31/03/2026,27/03/2026,39.0,3.9,42.9,42.9
INV-2709,CUST302,Membership Income,,Open,28/03/2026,27/04/2026,,3850.0,385.0,4235.0,0.0
INV-2710,CUST302,Events Income,,Overdue,01/18/2026,17/02/2026,,387.62,38.76,426.38,0.0
INV-2711,CUST302,Event Sponsorship,,,16/03/2026,15/04/2026,,2000.0,200.0,2200.0,0.0
INV-2712,CUST303,Membership Income,,Overdue,16/3/2026,2026/03/30,,395.0,39.5,$434.50,$0.00
INV-2713,CUST303,Document Signing Revenue,EFT,Paid,15-Feb-2026,01-Mar-2026,06-Mar-2026,32.09,3.21,35.3,35.3
INV-2714,CUST303,Sponsorship & Advertising,,Open,21/03/2026,04/04/2026,,1300.0,130.0,1430.0,0.0
INV-2715,CUST303,Major Sponsorship,EFT,Paid,24/01/2026,07/02/2026,06/02/2026,3850.0,385.0,4235.0,4235.0
INV-2716,CUST303,Events Income,EFT,Paid,26/02/2026,12/03/2026,26/03/2026,387.62,38.76,426.38,426.38
INV-2717,CUST303,Events Income,,Overdue,25/01/2026,2026/02/08,,387.62,38.76,426.38,0.0
INV-2718,CUST303,Major Sponsorship,EFT,Paid,14/02/2026,28/02/2026,26/02/2026,7022.73,702.27,7725.0,7725.0
INV-2719,CUST303,Sponsorship & Advertising,EFT,Paid,26/01/2026,09/02/2026,12/02/2026,1300.0,130.0,1430.0,1430.0
INV-2720,CUST304,Membership Income,BPAY,Paid,03/01/2026,17/01/2026,15/02/2026,395.0,39.5,434.5,434.5
INV-2721,CUST304,Event Sponsorship,EFT,Paid,12/01/2026,26/01/2026,28/01/2026,2000.0,200.0,2200.0,2200.0
INV-2722,CUST304,,,Overdue,01/03/2026,15/03/2026,,1300.0,130.0,1430.0,0.0
INV-2723,CUST304,Document Signing Revenue,,Overdue,13-Mar-2026,03/27/2026,,31.82,3.18,35.0,0.0
INV-2724,CUST304,Document Signing Revenue,,Overdue,22/02/2026,08/03/2026,,108.4,10.84,$119.24,$0.00
INV-2725,CUST304,Document Signing Revenue,EFT,Paid,09/02/2026,23/02/2026,30/03/2026,32.09,2.89,35.3,35.3
INV-2726,CUST305,Membership Income,,Open,19/3/2026,04/02/2026,,1300.0,130.0,1430.0,0.0
INV-2727,CUST305,Major Sponsorship,,Overdue,25/01/2026,08/02/2026,,3850.0,385.0,4235.0,0.0
INV-2728,CUST305,Major Sponsorship,Credit Card,Paid,9/1/2026,23/01/2026,05/02/2026,3850.0,385.0,4235.0,4235.0
INV-2729,CUST305,Event Sponsorship,,Open,30/03/2026,13/04/2026,,2000.0,200.0,2200.0,0.0
INV-2730,CUST305,Major Sponsorship,Credit Card,Paid,27/02/2026,2026/03/13,03/26/2026,7022.73,702.27,7725.0,7725.0
INV-2731,CUST305,Document Signing Revenue,Credit Card,Paid,15/02/2026,01/03/2026,18/03/2026,39.0,3.9,42.9,42.9
INV-2732,CUST305,Events Income,,Overdue,20-Jan-2026,02/03/2026,,200.0,20.0,220.0,0.0
INV-2733,CUST306,Membership Income,Direct Debit,Paid,01/25/2026,2026/02/08,03/01/2026,1300.0,130.0,1430.0,1430.0
INV-2734,CUST306,Major Sponsorship,EFT,Paid,12/01/2026,26/01/2026,21/02/2026,7022.73,702.27,7725.0,7725.0
INV-2735,CUST306,Sponsorship & Advertising,,Overdue,10/01/2026,24/01/2026,,395.0,39.5,434.5,0.0
INV-2736,CUST306,Sponsorship & Advertising,,Open,28/03/2026,11/04/2026,,395.0,39.5,434.5,0.0
INV-2737,CUST306,,EFT,Paid,06/02/2026,20/02/2026,17/03/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-2738,CUST306,Event Sponsorship,,Overdue,08/02/2026,22/02/2026,,2000.0,200.0,2200.0,0.0
INV-2739,CUST307,Membership Income,Credit Card,,4/1/2026,18/1/2026,2026/01/20,1300.0,130.0,1430.0,1430.0
INV-2740,CUST307,Document Signing Revenue,EFT,Paid,04/03/2026,18/03/2026,18/03/2026,32.09,3.21,35.3,35.3
INV-2741,CUST307, Document Signing Revenue,EFT,Paid,06/02/2026,20/02/2026,04/03/2026,39.0,3.9,42.9,42.9
INV-2742,CUST307,Major Sponsorship,,,30/03/2026,13/04/2026,,7022.73,702.27,7725.0,0.0
INV-2743,CUST307,Document Signing Revenue,EFT,Paid,3/2/2026,02/17/2026,26/2/2026,39.0,3.9,42.9,42.9
INV-2744,CUST308,Membership Income,,Open,17/03/2026,31/03/2026,,395.0,39.5,434.5,0.0
INV-2745,CUST308,document signing revenue,,Overdue,11/03/2026,25/03/2026,,108.4,10.84,119.24,0.0
INV-2746,CUST308,Sponsorship & Advertising,,Open,20/03/2026,03/04/2026,,1300.0,130.0,1430.0,0.0
INV-2747,CUST308,Event Sponsorship,EFT,Paid,04/01/2026,18/01/2026,19/01/2026,3160.0,316.0,3476.0,3476.0
INV-2748,CUST308,Event Sponsorship,BPAY,Paid,05/03/2026,19/03/2026,26-Mar-2026,3995.0,399.5,4394.5,4394.5
INV-2749,CUST308,Major Sponsorship,EFT,Paid,04/01/2026,18/01/2026,07/03/2026,3850.0,385.0,4235.0,4235.0
INV-2750,CUST308,Event Sponsorship,EFT,Paid,03/01/2026,17/01/2026,13/01/2026,3995.0,399.5,4394.5,4394.5
INV-2751,CUST309,Membership Income,,Overdue,20/02/2026,06/03/2026,,1300.0,130.0,1430.0,0.0
INV-2752,CUST309,Document Signing Revenue,,Open,03/31/2026,14-Apr-2026,,32.09,3.21,35.3,0.0
INV-2753,CUST309,Event Sponsorship,Direct Debit,Paid,27/02/2026,13/03/2026,13/03/2026,3995.0,399.5,4394.5,4394.5
INV-2754,CUST309,Major Sponsorship,Credit Card,Paid,11/01/2026,25/01/2026,26/01/2026,3850.0,385.0,4235.0,4235.0
INV-2755,CUST309,Events Income,Direct Debit,Paid,29/1/2026,12-Feb-2026,09/02/2026,100.0,10.0,110.0,110.0
INV-2756,CUST310,Membership Income,,Overdue,06/01/2026,05/02/2026,,2160.0,216.0,2376.0,0.0
INV-2757,CUST310,Events Income,EFT,Paid,19/02/2026,21/03/2026,21/03/2026,200.0,20.0,220.0,220.0
